,T,GOOGL,MO,AIG,AAPL,BAC,BRK.B,CVX,CSCO,C,KO,XOM,GE,INTC,IBM,JNJ,MSFT,PFE,PG,WMT,BOND20
2013-01-31,0.02493393932639759,0.0003569305131791776,0.10742133700912927,0.0056571063166605175,0.056068858246561055,0.0034499772487531473,0.09412051983386859,0.04702029590642644,-0.01105704795122672,-0.06034096088305644,0.05841790553345066,0.07021277713096909,-0.05091561436555682,0.002160909660311929,0.11534263082234346,0.06873325761380412,0.029006165008226382,0.06793543136974955,0.07187516189992746,0.11483669470907079,0.1847637250364947
2013-03-28,0.028880041963811047,0.01549476768613121,0.09687843448206206,0.003962761895344118,0.07508641116718719,-0.004502705080716989,0.09850225692805585,0.04332235001800857,-0.01981382248154535,-0.05506315274142635,0.05829999656936374,0.06845598555609071,-0.05348499910249023,0.020043949403201654,0.093130973132471,0.07149046751283024,0.03886671960892621,0.060916640373989216,0.08287279840865591,0.09555072959008863,0.18110939510998475
2013-05-31,0.026375580303759076,0.012998323033744886,0.10212467005612903,0.004494721370019835,0.0695864185795727,-0.0035278974518401043,0.10044866811998089,0.04192619402446299,-0.01918936046974815,-0.056810491499521554,0.05936159505264626,0.06774768612376343,-0.05396482544965987,0.0205752612761262,0.09341281474704824,0.07028116693611397,0.04178840757159163,0.06436460554486113,0.08275701533955293,0.09233912117862374,0.18291032561063333
2013-07-31,0.04435964971188208,0.024449769992124497,0.09633657571722187,0.005774860526263387,0.06032578265852746,0.003316098404173804,0.11291601093361249,0.02318517463621171,-0.00028098506607018083,-0.05798856275548125,0.06332583646357573,0.0670798860958946,-0.054466454068641076,0.020088402863324542,0.08596897683117251,0.06716131323514048,0.035083465226723676,0.06645363665169,0.08798167637601068,0.08391634553056716,0.16501254003480081
2013-09-30,0.04766984529817859,0.025794931398059048,0.09195280691133226,0.00647818412207666,0.076421500435237,-0.009680061963022752,0.12874649635289384,0.03778215116205186,-0.002476006041651873,-0.056166616773888775,0.06051868686978309,0.07223114362781193,-0.05800834795499296,0.010649587122885192,0.07130983534039208,0.057094595674694076,0.05243169530182361,0.06284723667266864,0.0782067955513837,0.07764010065429135,0.168555440238126
2013-11-29,0.049500099618178375,0.03222006112738468,0.07395910995283149,0.026834156362820265,0.10271783532934936,-0.02265504464171088,0.09553613750737039,0.04012199960720942,0.012110078327187423,-0.0828224180108308,0.07181499848419808,0.050732097255552,-0.015931241979222837,0.04149797784461626,0.08988982849438037,0.06458939036970845,0.04511982749793703,0.06340810428982555,0.06240912004323819,0.06357839049951068,0.13536949202023463
2014-01-31,0.03789071294447425,0.035279847002190015,0.09242714282486685,0.01937651250969839,0.10845711700331485,-0.01811995103013691,0.10949752923591023,0.03185015500372404,0.001746523927633331,-0.0654099291253552,0.06822188586331147,0.04821376338207447,-0.022601438785924927,0.040493216756059595,0.0966492813579734,0.05937438983260889,0.05049395006915468,0.05390834019008183,0.06284463201817042,0.06466556646342035,0.12474075255463336
2014-03-31,0.043710465344114706,0.035857478815660905,0.07201742773496439,0.010865104444338117,0.07577161606388662,0.009428773426867118,0.10570832723034573,0.02301822537050314,-0.008507796527948365,-0.03605334153431443,0.05347457164397453,0.04399875147969185,-0.008198576775635161,0.031730202967468174,0.06772925383432203,0.06332300074209593,0.05819824831084567,0.07347230676104467,0.07681124967288602,0.05369845026440762,0.15394626073028728
2014-05-30,0.04593521595981861,0.030425584374260736,0.07659460866682223,0.014141592155539546,0.0807410110756627,0.020204328128629292,0.09811538455788196,0.029001211756438907,-0.007794915594904665,-0.027598123228056284,0.05782049951971111,0.037713057112838975,-0.005328330295147438,0.0365535355110415,0.061074813654671635,0.06289669844600844,0.05373177057392321,0.07320557779704098,0.06696753357082189,0.0542962173314889,0.1413027289252058
2014-07-31,0.04476997203680874,0.033416176643884854,0.0799743197562619,0.014383842447625073,0.08160044743146501,0.009402018676742672,0.09931970018379578,0.03156145248790956,-0.0029462150776894567,-0.020916339253287387,0.05957585314649863,0.03471505667477759,-0.0009344754811985971,0.04245304964769866,0.05449007764525036,0.06301952237613742,0.04593297931148065,0.06830355635237458,0.06341545452558475,0.05229534938254503,0.14616820108505627
