,0
2013-03-28,1.6855852448263278
2013-05-31,1.14797924951453
2013-07-31,1.6344605406413184
2013-09-30,0.8576977855328834
2013-11-29,1.6221240345716448
2014-01-31,1.533244030048554
2014-03-31,1.6391854113046498
2014-05-30,0.51461804455829
2014-07-31,0.8952965368530996
2014-09-30,0.6055001506760194
2014-11-28,1.695940624291016
2015-01-30,1.0152705157899986
2015-03-31,0.5931776117990588
2015-05-29,0.9968499470927011
2015-07-31,1.6395420858729723
2015-09-30,1.1528727158716032
2015-11-30,1.0584063124648133
2016-01-29,2.072577230902125
2016-03-31,1.3784203611333605
2016-05-31,1.3558116232386328
2016-07-29,0.9954872558221073
2016-09-30,1.5027377780032007
2016-11-30,1.1282162286461221
2017-01-31,0.9006655737182199
2017-03-31,0.34405170008010993
2017-05-31,1.4641955457234463
2017-07-31,0.7752808134071185
2017-09-29,1.4298514483783906
2017-11-30,1.3044851426283215
2018-01-31,0.46099380875038676
2018-03-29,1.3540524243227317
2018-05-31,1.2257411497928317
2018-07-31,1.4878159300696594
2018-09-28,0.873382437587612
2018-11-30,1.4108773172686497
2019-01-31,2.1881182263869223
2019-03-29,2.2433025803864552
2019-05-31,1.259105362044426
2019-07-31,0.6696548958296108
2019-09-30,2.074231794476921
2019-11-29,1.0199325920204587
2020-01-31,0.9900784508947171
2020-03-31,1.3884410704832288
2020-05-29,0.9002163070616979
2020-07-31,1.7584505449185812
2020-09-30,1.7984592231033028
2020-11-30,1.4444592615711447
2021-01-29,0.7036295967533627
2021-03-31,1.6835738240782545
2021-05-28,1.6766456823946185
2021-07-30,1.5673507608308312
2021-09-30,0.3055774645829927
2021-11-30,2.3701132242174223
2022-01-31,1.1296617741422628
2022-03-31,1.2851944344145465
2022-05-31,1.5581836726631155
2022-07-29,1.5139448107773557
2022-09-30,0.8283289696332629
2022-11-30,1.267504928223542
