,0
2013-03-28,0.16633967539351344
2013-05-31,0.09869960589889802
2013-07-31,0.12997383073467744
2013-09-30,0.13469787310623255
2013-11-29,0.26797095228119705
2014-01-31,0.19414017709319015
2014-03-31,0.3108377897547411
2014-05-30,0.11485655091936048
2014-07-31,0.10647100718997692
2014-09-30,0.11918549419603752
2014-11-28,0.14707990719529931
2015-01-30,0.12413096087737502
2015-03-31,0.15959942418732037
2015-05-29,0.10480713188584459
2015-07-31,0.1326563212907244
2015-09-30,0.11602184323021628
2015-11-30,0.08656004031630385
2016-01-29,0.12749300134042826
2016-03-31,0.1583481137187019
2016-05-31,0.11888146183092635
2016-07-29,0.06322609495698031
2016-09-30,0.128189266309458
2016-11-30,0.15719242694471475
2017-01-31,0.13777874982779686
2017-03-31,0.1030697422634392
2017-05-31,0.11297490827604009
2017-07-31,0.12001124410668146
2017-09-29,0.08792111497747823
2017-11-30,0.144559873161566
2018-01-31,0.1132880984279645
2018-03-29,0.15226128698401162
2018-05-31,0.09386252421748739
2018-07-31,0.10531173731080218
2018-09-28,0.08569573395944019
2018-11-30,0.14861394644900283
2019-01-31,0.22646323818366534
2019-03-29,0.13550201480302465
2019-05-31,0.08394501503396054
2019-07-31,0.19417708147971452
2019-09-30,0.11122896673747225
2019-11-29,0.07277777810380603
2020-01-31,0.08856105206499826
2020-03-31,0.18897897838058933
2020-05-29,0.2583277325644419
2020-07-31,0.11042135888451125
2020-09-30,0.11077835825115696
2020-11-30,0.16315948176426476
2021-01-29,0.08737683974739908
2021-03-31,0.20873899582573105
2021-05-28,0.12271260231694085
2021-07-30,0.060975368435210224
2021-09-30,0.047037705343719156
2021-11-30,0.14602610962833695
2022-01-31,0.12205451387833398
2022-03-31,0.21121832577298852
2022-05-31,0.20847415891442253
2022-07-29,0.2197351614577375
2022-09-30,0.1484938061156732
2022-11-30,0.2349063881595591
