,T,GOOGL,MO,AIG,AAPL,BAC,BRK.B,CVX,CSCO,C,KO,XOM,GE,INTC,IBM,JNJ,MSFT,PFE,PG,WMT,BOND20
2013-01-31,-0.2941618400833287,-0.036172726760679626,0.34767421657675673,0.008608164261866353,0.30717117159664814,0.12083838050392175,0.011325420216786194,0.11198935287129702,-0.07473685114041315,-0.10794863907108132,-0.05297533251016215,0.15377132379129116,-0.11536761833951836,-0.18248817373742596,0.20991345771009615,-0.12196961649421116,-0.0711517710484366,0.020196368424837696,0.03184596367928362,0.2356304478406026,0.4980083017120859
2013-03-28,-0.31420621047799213,0.042591667499169004,0.21567063508445714,0.01998509833330207,0.28904974258662275,0.09443322554452144,0.1358213386962607,0.214955139031519,-0.14635935005467116,-0.14997136372084552,-0.0022178074030801513,0.001468360180654515,-0.12549229045105642,-0.053812347949459785,0.11983563341349172,-0.08457484375263827,-0.06755607170015136,0.05960067603333709,0.22511278683286717,0.14786538760923248,0.37780059466424415
2013-05-31,-0.38132264652164266,0.06342292056954842,0.2874362724413438,0.01845176797835034,0.25042693597369503,0.09635546249097705,0.15433407482469969,0.1982031382171891,-0.14246988415280298,-0.15292608713663758,0.041642567466040115,-0.015215877821677902,-0.14430232910900576,-0.010679560762680236,0.0730391223177408,-0.12970274729407363,-0.02175746304995789,0.12733609644318913,0.18163159346996155,0.09489694670555222,0.41119969694999753
2013-07-31,-0.2678830079261632,0.12859801873990792,0.2514128036495243,0.03188595427933737,0.2135174850679349,0.12043559734285543,0.2567564858245072,-0.015537168506777796,-0.060796261347534256,-0.18906319080372128,0.13523840044419674,0.11212316113056717,-0.1893300175822667,0.03057590697099489,-0.044914743001330075,-0.16540891734567426,-0.05472324553115462,0.1540212683805674,0.22598175675662943,0.047863132478186354,0.2792465809797196
2013-09-30,-0.21664974378250035,0.1297400151732657,0.1633924029451096,0.026061613085977278,0.2635228752872924,0.057243758482412456,0.3648249092879799,0.058521082991206584,-0.06027451932514554,-0.15611315874291426,0.12627199072000264,0.11380694393669752,-0.18484100871598605,-0.026107178264194057,-0.08922407419841014,-0.14700303027749956,0.008036954574839952,0.17153197418880076,0.08792595953120119,0.03747504968836421,0.27185718341337217
2013-11-29,-0.16658144178782525,0.1021089098523137,-0.013424558626028914,0.05845417614833236,0.3327236008422192,0.0013576656803178512,0.309372655151703,0.07919188735892048,-0.06200834830890761,-0.22061155262167964,0.11234717902153171,0.008061544467050544,-0.08153710850598675,0.10774685127948307,-0.02359688773550822,-0.03279589503626139,-0.027351439641898893,0.25704259503394233,0.08800416332916185,-0.045137332115795396,0.2166333362150228
2014-01-31,-0.18158042533515972,0.09977683586608316,0.24012096784491194,0.026400560176745528,0.3086681643959033,0.007498447534529019,0.3323858702615915,-0.0233685068941399,-0.10635424314466736,-0.11903621446648904,0.0728533586775591,0.029319138431493755,-0.10214931011867052,0.07733816183728424,0.016425246964407832,-0.12805753286526322,0.030510598289438216,0.15783859435834252,0.09244297703190978,0.03889025755521201,0.1300770535987862
2014-03-31,-0.19641516948568574,0.18217770590861454,0.2740006522697129,0.0075911438240238134,0.25179404939164085,0.018668771365987418,0.26814894574338594,-0.05755077340852245,-0.1454477233654438,-0.055784270937834175,-0.0772934654235174,0.01574786706546743,-0.04272545374039536,0.04549710697001357,6.790548193008373e-05,-0.001040635419665504,0.06902793188909531,0.21147183782733975,0.043662118848711004,-0.11376672337326295,0.30216817856870826
2014-05-30,-0.15942123234943428,0.1439379497863061,0.3115331084245775,0.011406201700354102,0.28499615995918376,0.01998845045865887,0.3006194334344441,-0.042485257789891824,-0.14336237618037725,-0.058153203375965974,-0.07467483010272956,0.0025091904318006045,-0.05692868859305523,0.03216144746401031,-0.015699461523734772,0.021445062755452937,0.07548571856968406,0.17727765179967192,0.03001490737753277,-0.10562884284169625,0.24497861059520062
2014-07-31,-0.1893690113495999,0.1542875075471318,0.3140350318144778,0.007098504666681425,0.2786699925830052,-0.00011802073617038912,0.29566454508007567,0.012853537849181322,-0.1338780540129187,-0.03454624841596414,-0.04824772203458146,-0.0409849860434186,-0.04027991311462699,0.06295650868276613,-0.055935368413933456,0.04183643743663154,0.04315201538500962,0.16808974275977873,-0.0009338390027862254,-0.1125625977793063,0.2782119370985243
