,T,GOOGL,MO,AIG,AAPL,BAC,BRK.B,CVX,CSCO,C,KO,XOM,GE,INTC,IBM,JNJ,MSFT,PFE,PG,WMT,BOND20
2013-01-31,0.0550102649013257,-0.02234686219757732,0.10538254031399594,0.002433109382326492,0.0031537291869186026,-0.012227529474279146,0.14480339067664058,-0.000972742075731894,-0.03224446421269142,-0.028806637914252,0.03366264958771847,0.12586702449511225,-0.10246634208396145,-0.0194716868890149,0.1657785464754123,0.07866102866240261,0.08578162024933261,0.03350978255260565,0.12544647947642673,0.11630989400822218,0.14273620492193106
2013-03-28,0.04452442117762454,-0.023865980666730274,0.09481861002201146,0.0010089310375140685,0.04300888486886559,-0.012525083156426255,0.14851064272264114,-0.0026504345957131374,-0.04145790087360282,-0.029091111374883103,0.04488711191452945,0.12952708610470662,-0.10612832756206879,-0.0019985195785777866,0.14085275150040458,0.07993862154870271,0.08488541208445116,0.02820514773067627,0.12420704759857307,0.10718836661733423,0.14615432292788252
2013-05-31,0.04727284987524419,-0.0160370110970763,0.08244842962570713,0.0009307080046916586,0.056743049526154,-0.011212520094221898,0.14807506940373633,0.007404459851188947,-0.03901923178678976,-0.027787382357800688,0.03684471739961511,0.13631584210560713,-0.10708281607007732,-0.009874304272312508,0.1426673870994515,0.07891266078378675,0.061739840738906544,0.019571764820218177,0.13119744881687392,0.11317185782937528,0.14771717983900415
2013-07-31,0.08523731325712093,-0.003243079959297403,0.08307988250538827,0.0011996611982471078,0.04933074256506505,-0.007414510960172837,0.15949582996471726,-0.029268316087890184,-0.015545198461117052,-0.026506309176827985,0.04575747151452099,0.1383004324836585,-0.11290963268906327,-0.006237629365682377,0.13333183417089317,0.06833551995085833,0.04665588603906962,0.026842681976487325,0.1316192775774233,0.09986662199992122,0.13207152154643298
2013-09-30,0.0893502863483403,-0.00579623636845016,0.08170889604606756,0.0006893532764479806,0.062081283415466766,-0.017157346696018237,0.17845458755970875,-0.0190662150111308,-0.018986828991909753,-0.026264916006975288,0.04382522291843674,0.13620688043358278,-0.11593756549408328,-0.01000542750925514,0.10799608559145295,0.04750661746560594,0.08319789387767264,0.030178410249729122,0.12776453718693487,0.09021839511623482,0.13403608664218306
2013-11-29,0.06233032877902975,0.00897758624723317,0.06930262211912304,0.007123909185774807,0.08060989541913072,-0.02538152158492188,0.12355553618706108,0.03388815557275315,0.0029059704141852476,-0.03621224125760047,0.07792842999017281,0.07029048122988378,-0.05497830956768379,0.030246828488521317,0.1098124454132886,0.07010517259200762,0.054818965245336804,0.04831701927319515,0.07988330671470036,0.07494326885979002,0.1115321506774349
2014-01-31,0.05188014419580168,0.023620677383925176,0.0877709489670846,0.005539149708694351,0.09241221330305911,-0.02228776359471596,0.12192275959538292,0.0290481082510948,-0.0021060861175635458,-0.03168898467822537,0.07382669934551432,0.0598067139147372,-0.04475449746930897,0.03647784840644768,0.10461706988341006,0.06484708574151246,0.055261669328074095,0.047074004842595295,0.0731819984587752,0.07147224643465219,0.1020779940951046
2014-03-31,0.05761572371660767,0.02838381662433249,0.07379231499649572,0.0046625155018562535,0.06911787774071312,-0.0006448171507088991,0.11074725352220056,0.02452085486916742,-0.007131873396308391,-0.020574136221329573,0.06069590192342964,0.05196994337676551,-0.01877673610693712,0.03363329819559124,0.07727771028402107,0.07061727061469292,0.06448391263780986,0.07580110044944126,0.08184957750261897,0.06319816110627341,0.09876032981388662
2014-05-30,0.053676619321345445,0.03094562971925509,0.07953813259687177,0.010151968791134697,0.07989047559904135,0.014299946750010499,0.09374187329640708,0.03283251136746028,-0.005151800158765056,-0.017115208850738375,0.0624095275358588,0.04259180646408878,-0.004631489884309946,0.04018644765378171,0.06558700675458182,0.0685104989525411,0.057173011217459394,0.07773040463303947,0.06948536475946024,0.059877584535414065,0.0882696889461335
2014-07-31,0.05291508216940429,0.03430027845486646,0.08310381419340196,0.0109751189208082,0.08139461705874272,0.006392620795249824,0.09447847699019608,0.03531196039598252,-0.0011369290121316842,-0.012532140419468669,0.06406155543183907,0.039946031019464485,0.0003409633411742933,0.04540523136176951,0.059264398565911994,0.06863517179971777,0.049749496336206775,0.07325387592923645,0.06615129535192477,0.05809724838352766,0.08989183293220096
2014-09-30,0.05349320695102617,0.04008557422431345,0.08391943924015985,0.006613970949216516,0.09144131319870123,0.004884690407681136,0.08651826165206573,0.039472715967896733,0.004623171940464794,-0.010781494852613493,0.057130057974854,0.03566805691854602,0.01266722681097194,0.05547003059785777,0.05920584678768912,0.06382109724297919,0.05019671397309566,0.0694885298319931,0.06246401044945208,0.05293478780317683,0.0806827919306924
2014-11-28,0.055572136349360576,0.032337904391120935,0.0943669625356009,0.015291815133051088,0.08998402787414499,0.013380374789231316,0.08752014015063585,0.02595460252918286,0.00189958746909733,-0.0019841373104959753,0.053404921105388574,0.03129542999155886,0.013697759158745314,0.05769314029377078,0.04800316989884147,0.06826634297454393,0.043672975304507054,0.06961353782182496,0.0628629112641729,0.05533567415597442,0.08183072411975897
2015-01-30,0.04903687937964492,0.026322242767851216,0.09236963187239947,0.017023028366465066,0.0836306712098085,0.016463379805305888,0.08996826753409268,0.029075326643573606,0.00460718508695231,0.008074432946600476,0.05047954482806614,0.039213975298823964,0.013760711525061628,0.05448553640785252,0.04364639316846685,0.06230750299912828,0.03892933366073994,0.06989099963123177,0.0655025131580863,0.05833995795781065,0.08687248575205266
2015-03-31,0.06027575488588499,0.03892281722230138,0.09602336908401168,0.019768294979252445,0.0914596438731663,0.007919101752222556,0.07691619105358762,0.02568501080135216,0.005077271844352022,-0.00013144646158228128,0.055950350610952236,0.04261759317360592,-0.0025968576510726014,0.04764684850149311,0.05017137400104385,0.06415866041362654,0.03525662762870401,0.07666484771566114,0.05877979858477078,0.05837281485417256,0.09106193313257625
2015-05-29,0.05992464745025072,0.04474353680093444,0.08442955223399838,0.015605055286954286,0.08424476460398791,0.009688171923596221,0.08028369267230694,0.0269997803819368,0.002879507786093221,-0.0022644733278441476,0.05466530529347265,0.04174399246498802,-0.00024188352523731133,0.0444950168141052,0.05671470227278454,0.06504275341593384,0.040908464422507215,0.08279311947460695,0.05707960763384125,0.05879387975407708,0.09147080616699134
2015-07-31,0.06139096603216535,0.054255950042875166,0.08433890183851409,0.02684214053828813,0.08442666537401113,0.016728593125726117,0.05780375510738507,0.024895602015723297,0.012474375240511279,0.004124168285245364,0.048703868063830355,0.045074128698411514,0.02610880877058809,0.04253781628408178,0.038960065891161445,0.06265260980927385,0.05258492258772232,0.08867581290985352,0.04553630761353998,0.052366736303233435,0.06951780546821965
2015-09-30,0.05890690159324268,0.06361591576948052,0.08556370653387527,0.024751151784494316,0.07489559324282914,0.019892448339647834,0.06196690193212458,0.013289013404019001,0.012046898084429625,-0.0005270668558050818,0.04850964785529686,0.046129437804050724,0.024002586312423475,0.0555891115507094,0.03985485760926589,0.06650555323829528,0.05402627762118349,0.07458558543519958,0.04677104740716241,0.04934727192473836,0.08027715941335414
2015-11-30,0.056392843896642425,0.0625195639599704,0.08793001376925538,0.02556103948835321,0.07704246173994524,0.021954334452264686,0.05964474874926247,0.012551733890246036,0.015393589727591871,-0.002676471978186514,0.04967362042418957,0.04090424414268895,0.03240087041027228,0.05965851503783577,0.03706939110745762,0.06521738003660951,0.05211850638289996,0.07347106129689336,0.04472313589023465,0.04916321850186469,0.07928619907330375
2016-01-29,0.053320493020197174,0.07702717575054235,0.09334315729699158,0.023529285727889596,0.07004791544809798,0.025762081061747683,0.05073574393864743,0.014059979140800871,0.02951111705034814,-0.0010670796903402963,0.043723350049382013,0.025498604834616564,0.04611166102415273,0.05674149029763059,0.02703214846208616,0.06616140461027152,0.0631898424620141,0.07268185274166296,0.04546353535888561,0.047461281620911705,0.06966495979340274
2016-03-31,0.06403263571101522,0.07515592216674652,0.09962743083199448,0.033207457330806385,0.0645996429916369,0.0117213671886435,0.05094408939819066,0.005784262761292031,0.041286404540475635,-0.008540586465694928,0.04950622961472496,0.02171297428370503,0.03895111930104504,0.04854483634713473,0.018826914029625143,0.07286534604691326,0.06789356673639506,0.06255411464126297,0.05103541425310749,0.05682265841256366,0.07346819987833637
2016-05-31,0.06393640480855164,0.07081318617799387,0.0917383661334466,0.04060749689622349,0.048583388980415435,0.020020684646343264,0.06260156884730556,0.008200312017180845,0.03655001839722183,-0.008584131261367079,0.04518292984959462,0.03123895883081163,0.02965577284827191,0.03877278025034935,0.024649837384139565,0.0772468035364255,0.056155738726761974,0.06528477687033635,0.05276020691705007,0.059152063314976716,0.08543283582895649
2016-07-29,0.06262862991799213,0.07357036623696844,0.09445563414803175,0.0380605802659185,0.050470749531799974,0.021331948538273155,0.06226029310868646,0.009754742444628931,0.04526306465249119,-0.010133624874578771,0.03965782643129228,0.034388351258962835,0.03482558305756488,0.041635799553035,0.01728136091733634,0.07412965264054688,0.05216067684754764,0.06541329710978021,0.05179876221831265,0.06037805513028968,0.08066825086604655
2016-09-30,0.06439367807246615,0.07162285877104639,0.08882605859820103,0.048587358204688666,0.040960730219511465,0.03722749135458162,0.06578173323786524,0.003521119465763823,0.04044788456136328,0.0019456596545878258,0.030641197317872973,0.03501355925112712,0.040687787438779426,0.05023292443767001,0.015623064944137779,0.06846407090763347,0.04751558213455348,0.0636639279944668,0.050606360773452604,0.05805814268509476,0.07617880997560147
2016-11-30,0.05063676978030097,0.07927785493585211,0.09316783555771391,0.0657254210932393,0.05148473377969474,0.062351437919048,0.05500073418048885,0.012742241012588335,0.042216685980381356,0.02110536321700556,0.031137627947771047,0.023172823232856028,0.04655642559567623,0.03894215558973264,4.0522195603352745e-05,0.06419078799026443,0.06222369606671483,0.057892943661831064,0.043882106512609015,0.04732816214416057,0.05092367160585355
2017-01-31,0.06175632091647961,0.06976860044431964,0.0888808753698418,0.06505548548919449,0.04671623894494652,0.07949992122218608,0.0640209161400258,0.015853008804271866,0.034167133032948216,0.03076974278645357,0.028999443734141112,0.022367231593914922,0.04165532784753042,0.036547072191668584,0.0031187879822792406,0.06190856508753703,0.05694350995518874,0.0490836416916002,0.04047285646722572,0.04788580873282444,0.054529511565394005
2017-03-31,0.05659203351032352,0.07853842864932743,0.095636542694161,0.05993103224631883,0.04949391588385894,0.08238257524966189,0.06441703429512234,0.01461273710585911,0.04362545601994321,0.03137196815212993,0.028901076422035935,0.012144033765706759,0.03965948863132627,0.03513776708508856,0.00509557311093057,0.06414335647324024,0.05777735842348772,0.052165437418698925,0.042798131711498065,0.042022046249925844,0.04355400690148782
2017-05-31,0.04622488213492833,0.09142833577119182,0.08833026454168512,0.04688762289881729,0.053569423266589034,0.08661825481336921,0.06131749958390625,0.014463896050723837,0.04917930550132108,0.03993411177372537,0.026621506526590764,0.013570263831862535,0.040584435996012115,0.03416921073424199,-0.005808487960732015,0.0670225356915479,0.06734913767514847,0.04818218637043333,0.044604144771794724,0.046766918486195526,0.03898455154049423
2017-07-31,0.032008647913806317,0.09542838360152164,0.08510793946957977,0.056195206005043505,0.054443835051677006,0.0921250416042485,0.05868459642644519,0.014013047384600665,0.05976399201371679,0.06920315835158945,0.026326944987729577,0.011812331422093345,0.031403621183979144,0.03404016748130837,-0.006225138312191822,0.06870719551409955,0.07428959718117767,0.04602453001260951,0.04417032351399926,0.027160576909822747,0.025316002280752318
2017-09-29,0.030026519355620812,0.08712280722746739,0.07521449315353328,0.051329617712992985,0.05808705249497561,0.09665184457291462,0.06486112807864726,0.014294593535974079,0.05722803367458645,0.06858926467341324,0.031999536972205096,0.0074292192407452015,0.0269609563548132,0.04466921670090783,-0.009376196216786892,0.07029514887257908,0.0835385547847487,0.046000031538368034,0.043055970552325046,0.026912815905648098,0.025109390813992778
2017-11-30,0.026479925586778228,0.0897953014748517,0.07833422945859841,0.05007243048876291,0.06425522763439732,0.0903203036456011,0.06307623249158077,0.01910843615206627,0.06637118965999574,0.0500666988649544,0.03010915690746361,0.008777985697037638,0.009859976245155343,0.07022290524980605,-0.006621445184355305,0.0669573172828088,0.09209602322485311,0.04301710327788412,0.033191745952627104,0.030227851142501105,0.024281404744537577
2018-01-31,0.03408201781310344,0.08709181291964238,0.08347897653043622,0.04373575906073972,0.07272780535639067,0.08043341237093656,0.06167183419782991,0.0249861864249109,0.06291920017370498,0.049124860321597776,0.027773232894997484,0.008633064433109319,-0.0035007189345861987,0.07504808318117645,-0.00842269158526273,0.06430334526862491,0.10118332975156731,0.04166066886389819,0.03498165442000707,0.04167099221293213,0.016417174324799437
2018-03-29,0.04316923141024821,0.08027499342355783,0.07614932518666169,0.03345043725278494,0.08543065627416256,0.08232379679145048,0.0638216110771063,0.015744319625070082,0.0709435830662147,0.039107925322444885,0.02664530093565526,0.012466526307540632,-0.017476319328580337,0.07499084130928034,-0.0024325818046594208,0.061200364257130734,0.09479021145563417,0.045971258770210126,0.02778777985703803,0.043112110710746956,0.04252862810040822
